transaction_id,amount,transaction_type,account_age_days,transactions_last_24h,device_changed,international,transaction_hour,previous_fraud_count,is_fraud
2487,100.77,PAYMENT,1950,0,0,0,15,0,1
2488,141.82,CASH_IN,959,2,0,0,5,0,0
2489,152.23,CASH_IN,416,3,1,0,20,0,0
2490,21.77,CASH_OUT,2611,4,0,0,22,2,0
2491,146.37,TRANSFER,1970,3,1,0,9,1,0
2492,74.46,PAYMENT,243,2,0,0,22,0,0
2493,90.64,PAYMENT,2474,3,0,0,7,0,0
2494,628.69,TRANSFER,2121,6,0,0,4,0,0
2495,42.25,TRANSFER,621,4,0,0,4,0,0
2496,334.69,DEBIT,395,3,0,0,18,2,1
2497,112.28,PAYMENT,1845,5,0,0,1,0,0
2498,112.2,TRANSFER,2251,2,0,0,0,0,0
2499,327.13,PAYMENT,302,0,0,0,3,0,0
2500,208.52,DEBIT,1826,5,0,0,5,0,0
2501,262.6,CASH_IN,519,2,0,0,4,1,0
2502,390.8,TRANSFER,1976,5,0,0,13,1,0
2503,106.56,DEBIT,1670,1,1,1,11,0,0
2504,80.46,TRANSFER,631,8,0,0,8,0,0
2505,50.14,PAYMENT,641,1,0,0,18,0,0
2506,65.01,TRANSFER,356,8,0,0,15,0,0
2507,2833.01,PAYMENT,1736,4,0,0,23,0,0
2508,515.26,CASH_OUT,376,5,0,0,3,1,0
2509,38.43,DEBIT,195,1,0,0,2,0,1
2510,39.55,CASH_OUT,2957,0,0,0,13,0,0
2511,240.29,PAYMENT,781,2,0,0,21,0,0
2512,256.53,PAYMENT,1269,1,0,0,17,0,0
2513,256.95,PAYMENT,2421,2,0,0,11,0,0
2514,115.01,PAYMENT,2138,2,0,1,10,0,0
2515,130.91,PAYMENT,1994,6,0,0,4,1,0
2516,206.0,TRANSFER,1239,7,0,0,11,0,1
2517,161.72,CASH_OUT,393,2,0,0,6,1,0
2518,16.13,CASH_OUT,1053,1,0,0,18,0,0
2519,117.94,PAYMENT,1235,3,0,0,7,0,0
2520,63.34,PAYMENT,1784,2,0,0,18,0,0
2521,176.83,PAYMENT,2111,2,0,0,7,1,1
2522,2937.34,PAYMENT,434,2,0,1,2,1,1
2523,214.32,PAYMENT,1610,2,0,1,22,2,0
2524,108.47,PAYMENT,2974,2,0,1,18,1,1
2525,373.08,CASH_OUT,2215,4,0,0,5,0,0
2526,240.49,CASH_IN,1915,5,1,1,10,0,0
2527,225.9,TRANSFER,2105,2,0,0,15,1,0
2528,272.29,CASH_OUT,135,1,0,0,12,0,0
2529,1160.43,PAYMENT,2234,1,0,0,16,0,0
2530,47.9,CASH_IN,1852,5,0,0,19,0,0
2531,238.32,PAYMENT,1286,0,0,0,8,0,0
2532,58.77,PAYMENT,225,6,0,0,18,0,0
2533,258.66,PAYMENT,1904,4,0,0,14,0,0
2534,59.22,PAYMENT,231,6,0,0,18,0,0
2535,97.77,TRANSFER,2186,3,0,0,11,0,0
2536,110.49,DEBIT,572,2,1,0,19,0,0
2537,393.79,CASH_OUT,1791,4,0,0,10,0,0
2538,371.84,PAYMENT,70,2,0,0,14,1,1
2539,42.7,TRANSFER,1117,4,1,0,20,0,0
2540,156.79,CASH_OUT,919,5,0,0,7,1,1
2541,73.0,CASH_IN,711,3,0,0,8,1,0
2542,42.16,CASH_OUT,2889,3,0,0,5,2,1
2543,119.46,TRANSFER,2492,1,0,1,21,0,0
2544,109.02,CASH_OUT,2067,1,0,0,11,0,0
2545,1680.28,CASH_OUT,2449,5,0,0,2,0,1
2546,228.83,PAYMENT,1704,4,0,0,10,2,0
2547,37.43,PAYMENT,2881,1,0,0,18,1,0
2548,84.37,CASH_OUT,393,5,1,1,6,1,0
2549,412.15,CASH_IN,1289,1,0,0,8,1,0
2550,1198.04,TRANSFER,2548,5,0,0,18,0,0
2551,30.39,DEBIT,1925,3,1,1,7,0,0
2552,22.65,PAYMENT,529,3,0,0,23,0,0
2553,963.88,TRANSFER,2500,8,0,0,13,2,0
2554,219.12,PAYMENT,608,4,0,0,18,0,0
2555,62.28,DEBIT,1241,2,0,0,0,0,0
2556,253.31,PAYMENT,2480,1,0,1,1,1,0
2557,10.64,TRANSFER,2571,4,1,0,5,1,1
2558,148.91,PAYMENT,1776,4,1,0,23,2,1
2559,205.99,TRANSFER,1287,4,0,0,16,0,0
2560,374.01,CASH_IN,2569,1,0,0,6,1,0
2561,53.84,PAYMENT,975,5,0,0,15,0,0
2562,161.69,CASH_IN,2608,5,1,0,7,0,0
2563,58.83,DEBIT,1365,4,0,0,13,1,0
2564,191.59,PAYMENT,2190,3,1,0,0,1,0
2565,60.62,CASH_OUT,1554,3,0,0,10,0,0
2566,98.68,PAYMENT,2421,2,0,0,22,0,0
2567,54.83,PAYMENT,387,6,1,0,3,0,0
2568,284.61,CASH_OUT,155,1,1,0,17,0,1
2569,350.18,CASH_OUT,1773,7,0,0,7,1,0
2570,117.38,PAYMENT,2159,4,0,0,10,0,0
2571,154.2,PAYMENT,281,4,0,0,22,0,0
2572,34.86,DEBIT,1606,3,0,0,7,1,1
2573,109.98,CASH_OUT,411,2,0,0,5,0,0
2574,141.15,PAYMENT,1834,2,0,1,11,0,0
2575,2040.18,TRANSFER,2017,2,0,1,6,0,0
2576,48.81,PAYMENT,746,5,0,0,3,0,0
2577,641.74,PAYMENT,1152,8,0,0,6,0,0
2578,402.16,TRANSFER,2529,2,0,1,1,1,0
2579,196.49,TRANSFER,2672,4,0,0,10,0,0
2580,861.45,PAYMENT,53,5,0,1,19,0,1
2581,215.32,CASH_OUT,382,1,0,0,3,0,1
2582,219.02,PAYMENT,2150,5,0,0,18,0,0
2583,140.74,TRANSFER,724,5,0,0,1,0,0
2584,504.5,PAYMENT,544,2,0,0,19,0,0
2585,444.29,TRANSFER,800,2,0,0,17,1,0
2586,79.39,PAYMENT,1083,1,0,0,18,1,0
2587,39.68,CASH_OUT,687,4,0,1,11,1,1
2588,121.15,TRANSFER,1503,4,0,0,13,0,1
2589,66.68,PAYMENT,1510,4,0,0,8,0,0
2590,139.28,PAYMENT,2911,4,0,0,11,1,0
2591,511.55,TRANSFER,1777,2,0,0,0,1,1
2592,93.94,PAYMENT,1080,4,0,0,21,0,0
2593,142.19,TRANSFER,1409,3,0,0,12,0,0
2594,157.28,TRANSFER,651,2,0,1,22,0,0
2595,346.69,CASH_OUT,48,2,0,0,6,1,0
2596,15.69,DEBIT,2605,2,0,0,14,0,0
2597,80.91,TRANSFER,823,3,0,0,19,0,0
2598,183.33,CASH_OUT,1199,1,0,1,6,1,0
2599,492.79,CASH_OUT,1932,4,0,0,23,0,0
2600,90.75,DEBIT,571,4,0,0,23,2,1
2601,22.72,PAYMENT,646,7,0,0,2,1,0
2602,275.81,CASH_IN,1970,5,0,0,21,1,0
2603,78.62,DEBIT,1236,2,0,0,11,0,0
2604,45.17,PAYMENT,194,6,0,1,19,0,0
2605,79.49,PAYMENT,2886,8,0,0,13,0,1
2606,123.41,DEBIT,2941,5,0,0,3,0,0
2607,81.07,CASH_OUT,1267,0,1,0,4,0,0
2608,16.35,PAYMENT,1241,1,0,0,15,0,0
2609,363.97,CASH_OUT,1511,5,0,0,0,1,1
2610,531.06,PAYMENT,1525,2,0,0,13,0,0
2611,284.72,PAYMENT,1822,1,0,0,10,0,0
2612,47.58,TRANSFER,1107,2,1,0,4,0,1
2613,121.33,TRANSFER,2449,4,0,0,10,0,0
2614,147.45,CASH_IN,1980,3,1,0,6,0,1
2615,270.1,TRANSFER,394,1,0,0,16,1,0
2616,289.55,CASH_IN,148,5,0,0,21,0,0
2617,71.22,PAYMENT,438,7,0,0,21,0,0
2618,161.1,TRANSFER,392,5,0,0,16,1,0
2619,234.46,PAYMENT,987,2,0,0,10,0,0
2620,636.4,PAYMENT,1206,0,0,0,3,0,0
2621,300.22,CASH_IN,352,2,0,0,9,0,0
2622,326.7,PAYMENT,787,3,0,0,21,1,0
2623,161.39,CASH_IN,477,1,0,0,23,1,1
2624,608.17,PAYMENT,2781,5,0,0,23,0,0
2625,223.58,PAYMENT,2786,7,0,0,23,0,0
2626,62.73,PAYMENT,1821,3,0,0,19,0,0
2627,603.88,CASH_OUT,1713,1,0,0,10,0,0
2628,298.24,PAYMENT,2419,1,0,0,19,1,0
2629,95.29,CASH_OUT,1320,5,0,0,13,0,0
2630,91.88,CASH_OUT,504,2,1,0,3,1,1
2631,199.65,PAYMENT,320,3,1,0,4,0,0
2632,235.85,TRANSFER,201,5,0,0,14,0,0
2633,180.78,TRANSFER,1492,4,0,0,22,1,0
2634,202.62,DEBIT,330,3,0,0,6,0,0
2635,812.37,PAYMENT,2226,2,0,0,7,0,1
2636,433.35,PAYMENT,2737,2,0,0,7,0,0
2637,179.58,PAYMENT,2775,2,0,0,5,1,0
2638,380.43,CASH_OUT,2494,0,1,0,15,0,0
2639,52.85,CASH_OUT,2334,2,1,0,23,1,1
2640,220.95,DEBIT,1776,3,1,0,23,0,1
2641,906.24,CASH_IN,544,8,0,0,13,0,0
2642,119.34,PAYMENT,708,4,0,0,20,0,0
2643,63.58,TRANSFER,941,2,0,0,22,0,0
2644,77.32,CASH_OUT,2282,4,0,0,20,0,0
2645,49.92,DEBIT,719,1,1,1,11,0,0
2646,67.71,PAYMENT,373,3,0,0,13,0,0
2647,102.46,TRANSFER,2542,1,0,0,21,0,1
2648,36.4,CASH_IN,58,2,0,0,16,0,0
2649,150.75,PAYMENT,2182,6,0,0,13,0,0
2650,365.87,TRANSFER,2411,2,0,0,10,0,0
2651,59.87,DEBIT,136,6,0,0,7,0,0
2652,678.09,CASH_IN,1745,7,0,0,4,0,0
2653,247.35,PAYMENT,131,4,0,0,18,0,0
2654,415.96,PAYMENT,1315,4,0,0,0,0,0
2655,76.87,PAYMENT,1717,1,0,0,1,0,0
2656,348.81,DEBIT,2629,3,0,0,16,0,0
2657,49.8,DEBIT,2214,3,0,0,19,2,0
2658,361.49,CASH_OUT,519,4,0,1,0,0,0
2659,176.24,TRANSFER,96,5,0,0,5,1,0
2660,258.08,PAYMENT,307,3,0,0,10,0,0
2661,45.81,CASH_OUT,1893,4,0,0,13,0,0
2662,60.64,PAYMENT,2289,10,0,0,10,0,0
2663,269.68,CASH_OUT,1403,4,0,0,10,0,0
2664,57.49,CASH_OUT,657,2,0,0,10,2,0
2665,235.85,TRANSFER,2725,2,0,0,3,0,0
2666,37.82,DEBIT,1200,1,0,0,23,0,0
2667,346.6,PAYMENT,394,0,1,0,16,2,0
2668,43.27,CASH_OUT,707,3,0,0,16,0,0
2669,257.83,TRANSFER,1745,2,1,0,15,0,0
2670,277.45,CASH_OUT,2940,4,0,0,21,1,0
2671,73.94,CASH_OUT,2472,3,0,0,4,0,0
2672,265.61,PAYMENT,584,5,1,0,14,0,0
2673,192.57,PAYMENT,832,2,0,0,7,1,0
2674,86.59,PAYMENT,1192,9,0,1,11,1,1
2675,54.13,PAYMENT,453,6,0,0,4,1,0
2676,20.85,CASH_OUT,1306,4,0,0,9,0,0
2677,210.53,PAYMENT,445,3,0,0,9,0,0
2678,31.04,TRANSFER,1560,2,0,0,8,0,0
2679,163.26,PAYMENT,2423,3,0,0,6,1,1
2680,114.04,TRANSFER,2035,2,0,0,0,0,0
2681,292.7,CASH_OUT,2774,2,0,1,21,0,0
2682,109.72,PAYMENT,606,3,0,0,18,1,0
2683,106.76,CASH_OUT,2893,4,0,0,15,0,0
2684,308.55,CASH_IN,2042,3,0,0,0,0,0
2685,207.48,PAYMENT,209,3,0,0,9,0,0
2686,203.6,CASH_OUT,1860,0,0,0,8,0,0
2687,237.29,PAYMENT,243,4,1,0,22,0,0
2688,31.96,PAYMENT,2515,4,0,0,22,0,0
2689,316.33,TRANSFER,182,2,0,1,12,0,0
2690,273.82,PAYMENT,2949,4,0,0,4,0,0
2691,53.69,CASH_IN,970,4,0,0,2,0,0
2692,116.27,PAYMENT,1466,2,0,0,7,0,0
2693,142.69,PAYMENT,1176,2,0,0,3,0,0
2694,129.74,TRANSFER,2683,2,0,0,16,0,0
2695,207.24,TRANSFER,1945,4,0,0,11,0,0
2696,621.02,CASH_OUT,1647,3,0,0,5,0,0
2697,437.8,PAYMENT,1673,4,0,0,13,0,0
2698,39.96,CASH_IN,2829,3,0,0,10,0,0
2699,276.46,DEBIT,1632,5,1,0,1,1,1
2700,560.56,TRANSFER,1833,3,0,0,8,0,0
2701,218.5,CASH_OUT,983,4,1,0,10,0,0
2702,441.85,TRANSFER,817,1,0,0,1,0,0
2703,1110.17,PAYMENT,1359,2,0,0,2,0,1
2704,413.11,PAYMENT,1212,1,0,0,16,0,0
2705,190.43,PAYMENT,181,6,0,0,4,0,0
2706,422.04,DEBIT,2971,4,0,0,2,0,0
2707,171.55,PAYMENT,938,1,0,0,17,0,0
2708,152.0,CASH_OUT,2073,0,0,0,14,0,0
2709,104.44,PAYMENT,2533,5,0,1,2,1,0
2710,708.69,CASH_OUT,363,2,0,0,13,0,0
2711,65.47,PAYMENT,492,2,1,0,13,0,0
2712,687.02,CASH_OUT,1522,4,0,0,17,0,0
2713,244.66,PAYMENT,1900,4,0,0,17,0,0
2714,36.62,CASH_IN,1079,2,0,0,17,0,0
2715,214.36,CASH_IN,835,3,1,0,11,1,0
2716,18.17,CASH_OUT,468,5,0,0,12,0,0
2717,277.41,PAYMENT,2174,1,0,0,12,0,0
2718,359.69,PAYMENT,423,3,0,0,19,0,0
2719,82.08,CASH_IN,296,7,0,0,23,0,0
2720,167.93,PAYMENT,1952,1,0,0,18,2,1
2721,1047.5,PAYMENT,1588,5,0,0,19,0,0
2722,89.5,TRANSFER,2907,2,0,1,19,2,1
2723,51.47,PAYMENT,1251,0,0,0,23,1,0
2724,653.06,PAYMENT,2198,1,0,0,11,0,0
2725,1056.36,TRANSFER,2502,3,0,0,10,0,0
2726,148.96,PAYMENT,1914,2,0,0,12,1,0
2727,408.08,PAYMENT,2081,3,0,0,2,2,0
2728,567.63,TRANSFER,672,4,1,0,23,1,0
2729,70.63,PAYMENT,2896,2,0,0,20,0,0
2730,91.35,CASH_OUT,212,2,0,0,20,0,0
2731,508.2,PAYMENT,2576,2,0,0,20,1,0
2732,800.32,CASH_OUT,2149,0,0,0,19,1,0
2733,260.57,TRANSFER,2147,3,0,0,1,0,0
2734,61.57,TRANSFER,2658,4,0,0,20,0,0
2735,1082.54,PAYMENT,1829,6,0,1,4,0,1
2736,87.27,PAYMENT,152,6,0,0,0,0,0
2737,106.15,CASH_IN,421,5,0,0,20,0,0
2738,209.0,PAYMENT,944,4,1,0,11,2,0
2739,702.16,CASH_OUT,2445,3,0,0,23,0,0
2740,348.62,DEBIT,487,4,0,0,5,0,0
2741,224.72,TRANSFER,2260,3,0,0,22,1,0
2742,235.87,PAYMENT,2589,4,0,1,1,0,0
2743,155.01,PAYMENT,2006,2,1,0,21,0,0
2744,259.34,DEBIT,1125,2,1,0,3,0,0
2745,11.83,CASH_OUT,2801,0,0,1,14,0,0
2746,110.32,CASH_OUT,1828,1,0,0,0,0,0
2747,188.92,TRANSFER,75,2,0,0,8,1,1
2748,46.95,CASH_IN,622,3,0,0,21,0,0
2749,218.4,CASH_OUT,802,1,0,0,4,0,0
2750,120.97,PAYMENT,511,2,0,0,20,0,0
2751,858.75,TRANSFER,1462,2,0,0,1,0,1
2752,715.53,TRANSFER,1228,1,0,0,1,0,0
2753,93.15,PAYMENT,1480,4,1,0,12,0,0
2754,127.63,CASH_IN,684,5,1,0,2,0,0
2755,137.83,PAYMENT,1724,2,0,0,18,0,0
2756,94.48,TRANSFER,2314,4,0,0,4,0,0
2757,180.37,PAYMENT,2764,5,0,0,2,0,0
2758,69.53,PAYMENT,1193,3,0,0,12,0,0
2759,47.91,TRANSFER,93,1,0,0,21,1,1
2760,276.64,DEBIT,2356,0,0,0,4,0,0
2761,278.53,TRANSFER,79,4,0,0,7,0,0
2762,66.4,PAYMENT,244,6,0,0,11,0,0
2763,363.35,CASH_OUT,1690,1,1,0,21,0,0
2764,78.92,PAYMENT,2113,4,0,0,14,0,0
2765,191.17,PAYMENT,1704,4,0,0,22,0,0
2766,337.09,PAYMENT,2508,5,0,0,0,0,0
2767,143.51,PAYMENT,534,3,0,1,4,0,0
2768,233.86,TRANSFER,1621,2,0,0,9,0,0
2769,88.55,TRANSFER,278,0,0,0,0,1,1
2770,121.94,PAYMENT,763,6,1,0,8,0,0
2771,120.8,CASH_OUT,1890,2,0,0,5,0,1
2772,70.35,PAYMENT,2882,4,0,0,12,0,0
2773,124.37,DEBIT,497,1,0,0,10,0,0
2774,31.54,TRANSFER,2838,3,1,0,15,1,0
2775,90.82,PAYMENT,539,0,0,0,22,1,0
2776,111.62,DEBIT,1493,3,0,0,14,1,0
2777,114.87,PAYMENT,2803,3,0,0,11,0,0
2778,116.57,TRANSFER,2887,3,0,0,6,3,0
2779,139.52,PAYMENT,1843,3,0,0,21,0,0
2780,239.71,CASH_OUT,1539,4,1,0,0,0,1
2781,355.85,TRANSFER,195,2,0,1,12,0,1
2782,77.5,PAYMENT,1109,2,0,0,10,0,0
2783,44.56,PAYMENT,1431,5,0,0,19,0,0
2784,52.35,CASH_OUT,2923,1,1,0,13,0,0
2785,91.18,PAYMENT,1448,4,1,0,9,0,0
2786,104.38,PAYMENT,1444,3,0,1,5,0,1
2787,68.72,TRANSFER,1405,2,0,0,15,0,0
2788,40.6,CASH_IN,2623,2,0,0,12,0,0
2789,94.05,PAYMENT,92,2,0,0,21,1,0
2790,177.94,PAYMENT,2779,3,0,0,21,1,0
2791,269.09,CASH_IN,584,2,0,0,9,1,0
2792,84.99,PAYMENT,2684,3,1,0,6,1,0
2793,98.2,CASH_OUT,2225,1,0,0,0,1,1
2794,58.75,DEBIT,1572,3,0,0,14,0,0
2795,143.82,CASH_IN,1779,4,0,0,4,0,1
2796,63.53,PAYMENT,337,4,0,0,21,0,0
2797,263.26,PAYMENT,1858,7,1,0,17,0,0
2798,24.88,PAYMENT,127,2,0,0,22,1,1
2799,103.58,DEBIT,1355,1,1,0,21,0,0
2800,200.56,DEBIT,1095,6,1,0,0,0,0
2801,178.37,PAYMENT,2393,3,0,0,11,0,0
2802,2193.02,CASH_OUT,783,1,0,0,21,0,0
2803,210.57,CASH_IN,1812,2,0,0,2,0,1
2804,54.38,PAYMENT,2667,2,1,0,7,1,0
2805,134.9,PAYMENT,1689,4,0,0,2,0,0
2806,25.12,PAYMENT,2054,0,0,0,7,0,0
2807,136.92,TRANSFER,1085,4,0,1,6,0,0
2808,64.52,CASH_IN,708,3,0,0,4,0,1
2809,370.7,DEBIT,1335,1,0,0,1,0,0
2810,85.67,PAYMENT,1819,3,0,1,14,1,0
2811,132.06,PAYMENT,2758,6,0,0,13,0,0
2812,78.61,TRANSFER,2948,4,0,1,8,0,0
2813,844.59,CASH_OUT,2470,2,0,0,4,0,0
2814,107.64,CASH_OUT,2773,2,1,0,17,0,0
2815,927.56,TRANSFER,1618,1,0,0,13,0,0
2816,335.01,TRANSFER,2996,4,0,0,2,1,0
2817,240.34,PAYMENT,2926,3,1,0,20,0,0
2818,214.59,TRANSFER,977,4,0,0,11,0,0
2819,220.04,DEBIT,1129,5,0,0,9,1,0
2820,21.59,PAYMENT,1011,5,0,0,17,0,0
2821,112.29,TRANSFER,436,2,0,0,5,0,0
2822,345.56,PAYMENT,2351,2,0,0,21,1,0
2823,141.33,TRANSFER,2818,4,0,0,23,1,1
2824,36.41,TRANSFER,578,6,0,0,8,0,0
2825,140.84,TRANSFER,1700,6,0,0,4,1,0
2826,815.75,CASH_IN,2138,0,0,0,22,0,0
2827,516.41,PAYMENT,542,2,0,0,6,1,0
2828,139.49,TRANSFER,1113,5,0,0,9,0,0
2829,384.31,PAYMENT,931,0,0,0,14,0,0
2830,102.87,CASH_OUT,2457,5,0,0,16,0,0
2831,27.01,PAYMENT,1892,3,0,0,19,0,0
2832,58.88,CASH_IN,2424,2,0,1,7,1,1
2833,708.31,PAYMENT,1829,4,0,1,4,0,1
2834,112.84,PAYMENT,2476,4,0,0,10,1,0
2835,116.35,PAYMENT,36,3,0,0,6,0,0
2836,109.96,DEBIT,1444,3,1,0,9,0,0
2837,996.39,PAYMENT,958,1,0,0,12,1,0
2838,754.43,PAYMENT,2006,5,0,0,1,0,0
2839,1364.82,PAYMENT,1188,1,0,0,7,0,0
2840,126.59,PAYMENT,1073,2,0,1,4,0,0
2841,199.46,PAYMENT,2404,0,1,1,18,0,0
2842,32.57,TRANSFER,1487,0,0,0,2,1,0
2843,649.98,PAYMENT,683,5,0,0,13,0,0
2844,46.16,TRANSFER,1427,2,0,1,7,0,0
2845,184.34,PAYMENT,2220,2,1,0,15,0,0
2846,49.54,TRANSFER,2471,6,0,0,15,0,0
2847,82.36,TRANSFER,512,3,0,0,15,1,1
2848,64.25,PAYMENT,1690,1,0,0,16,1,0
2849,80.81,PAYMENT,2568,3,0,0,5,0,0
2850,86.56,PAYMENT,980,3,0,0,16,0,0
2851,85.78,PAYMENT,441,2,1,1,3,0,0
2852,341.5,CASH_OUT,383,1,0,0,15,0,0
2853,49.16,TRANSFER,2509,2,0,0,1,0,1
2854,185.03,CASH_OUT,32,4,0,0,7,1,0
2855,501.68,PAYMENT,160,3,1,0,14,0,0
2856,88.84,PAYMENT,1128,5,0,0,1,0,0
2857,72.39,PAYMENT,1377,5,0,0,16,0,0
2858,117.86,TRANSFER,2003,2,0,0,8,0,0
2859,482.86,TRANSFER,1053,4,0,0,12,0,0
2860,180.21,PAYMENT,189,2,1,0,11,0,0
2861,87.25,CASH_OUT,2094,4,0,0,9,0,0
2862,240.78,PAYMENT,1448,2,0,0,9,1,0
2863,49.29,DEBIT,385,3,0,0,4,0,1
2864,293.35,PAYMENT,1085,2,1,0,20,0,0
2865,223.32,CASH_OUT,2966,4,0,0,13,0,0
2866,109.09,PAYMENT,2560,1,0,0,10,0,0
2867,64.16,CASH_IN,1939,0,0,0,10,1,0
2868,61.15,PAYMENT,1677,1,0,0,6,1,0
2869,253.36,PAYMENT,2687,2,0,0,1,0,0
2870,507.24,PAYMENT,2850,2,0,0,6,0,0
2871,78.47,DEBIT,886,6,0,0,10,0,0
2872,234.72,DEBIT,825,6,0,0,23,0,0
2873,18.41,PAYMENT,831,5,1,0,5,0,0
2874,82.71,CASH_OUT,371,7,0,0,3,1,1
2875,143.87,TRANSFER,435,2,0,0,10,0,0
2876,59.76,PAYMENT,1426,6,0,0,0,0,0
2877,58.18,PAYMENT,1339,1,0,0,16,0,0
2878,76.11,DEBIT,2637,4,0,0,10,0,0
2879,198.78,TRANSFER,606,6,0,0,7,0,0
2880,123.06,PAYMENT,250,7,0,0,9,1,0
2881,15.83,PAYMENT,2224,2,0,0,8,0,0
2882,17.8,PAYMENT,1233,3,0,0,17,0,0
2883,80.89,TRANSFER,1563,3,0,0,18,0,0
2884,234.55,PAYMENT,1350,3,1,0,21,0,0
2885,9.51,TRANSFER,1402,3,0,0,23,0,0
2886,90.04,PAYMENT,520,0,0,0,17,0,0
2887,87.69,PAYMENT,2430,5,0,0,15,1,0
2888,594.87,PAYMENT,1040,4,0,0,20,1,0
2889,100.99,CASH_IN,2158,3,0,0,12,1,0
2890,217.67,PAYMENT,899,3,1,0,12,1,1
2891,170.93,CASH_OUT,2782,1,1,0,9,0,0
2892,17.63,PAYMENT,2511,8,0,0,5,1,0
2893,319.96,TRANSFER,1862,3,0,0,11,0,0
2894,184.08,PAYMENT,1176,3,0,0,17,0,0
2895,246.72,CASH_OUT,769,0,0,0,6,0,0
2896,7526.89,CASH_IN,539,4,0,0,17,1,1
2897,18.47,PAYMENT,623,3,0,0,21,0,0
2898,832.72,PAYMENT,2990,6,0,0,9,0,0
2899,111.34,CASH_OUT,2557,3,0,0,19,0,0
2900,197.81,PAYMENT,784,3,0,0,6,0,0
2901,141.81,CASH_OUT,1492,1,0,0,18,0,0
2902,97.1,PAYMENT,2804,6,0,0,12,1,0
2903,83.95,CASH_OUT,1227,1,0,0,14,0,0
2904,206.34,TRANSFER,375,2,0,1,10,0,1
2905,32.55,PAYMENT,134,4,1,1,21,1,1
2906,314.37,CASH_OUT,1622,6,0,0,10,0,0
2907,97.89,TRANSFER,817,4,0,0,3,0,0
2908,47.94,PAYMENT,1508,5,0,0,1,0,1
2909,94.63,PAYMENT,1347,2,1,0,12,0,0
2910,521.73,TRANSFER,2872,4,1,0,21,1,0
2911,86.89,PAYMENT,422,1,1,0,13,0,0
2912,212.4,DEBIT,2273,2,0,0,16,0,0
2913,71.45,CASH_OUT,2062,2,0,0,13,0,1
2914,316.69,PAYMENT,2499,3,0,0,14,2,0
2915,294.57,CASH_IN,1530,2,0,0,6,0,0
2916,942.57,PAYMENT,910,2,0,0,2,0,0
2917,124.52,TRANSFER,247,3,0,0,19,0,0
2918,289.64,PAYMENT,2230,2,0,0,21,0,0
2919,163.71,CASH_OUT,1835,2,0,0,17,1,1
2920,542.33,CASH_OUT,2114,4,0,0,20,1,1
2921,72.32,TRANSFER,719,6,0,0,19,1,0
2922,312.63,PAYMENT,1401,4,0,0,11,1,0
2923,122.16,PAYMENT,741,1,0,0,20,0,0
2924,139.19,PAYMENT,2024,3,0,0,23,0,0
2925,162.67,PAYMENT,2387,3,0,0,1,0,0
2926,190.99,PAYMENT,1690,2,1,0,5,0,0
2927,132.13,CASH_OUT,1852,7,0,0,16,1,0
2928,183.96,CASH_IN,2327,0,0,0,14,0,0
2929,719.18,PAYMENT,1432,2,0,0,2,0,0
2930,397.6,PAYMENT,971,5,1,1,7,0,1
2931,353.95,CASH_IN,2817,2,0,0,4,1,1
2932,94.11,CASH_IN,2702,2,0,0,3,0,0
2933,60.99,TRANSFER,121,0,1,0,3,0,1
2934,385.79,PAYMENT,1495,0,0,0,6,0,0
2935,356.4,CASH_OUT,1734,7,0,1,7,1,0
2936,647.21,CASH_OUT,2652,2,0,0,19,0,0
2937,81.13,PAYMENT,2561,3,0,0,12,0,0
2938,117.97,TRANSFER,2911,3,0,0,17,0,0
2939,28.8,TRANSFER,2379,8,1,0,1,0,0
2940,100.24,PAYMENT,517,1,0,0,19,0,0
2941,402.05,CASH_OUT,513,1,0,0,2,0,1
2942,93.08,TRANSFER,677,0,1,0,15,0,1
2943,281.6,CASH_OUT,580,2,0,0,18,1,1
2944,122.67,TRANSFER,1974,3,0,0,9,0,0
2945,205.21,PAYMENT,2540,1,0,0,0,0,0
2946,47.1,CASH_OUT,1403,4,0,0,20,1,0
2947,161.61,CASH_OUT,332,0,0,0,22,0,0
2948,7.45,DEBIT,447,4,0,0,2,0,1
2949,123.11,PAYMENT,2145,5,0,0,5,1,0
2950,29.06,PAYMENT,2134,4,0,0,6,1,0
2951,495.71,DEBIT,1523,6,0,0,1,0,0
2952,322.92,CASH_OUT,1206,2,0,0,22,0,0
2953,236.67,DEBIT,230,2,0,0,14,0,0
2954,679.26,PAYMENT,2676,4,0,1,14,0,0
2955,57.46,PAYMENT,859,3,0,0,2,0,1
2956,851.81,PAYMENT,1301,5,0,0,18,0,0
2957,376.98,CASH_IN,1167,4,1,0,22,0,0
2958,117.15,CASH_IN,1431,6,0,1,5,0,0
2959,462.03,TRANSFER,1769,2,0,0,20,0,1
2960,49.09,PAYMENT,2212,6,0,0,17,2,0
2961,65.07,PAYMENT,2940,3,0,0,16,0,0
2962,80.75,TRANSFER,803,4,0,0,21,0,0
2963,87.45,TRANSFER,979,2,0,0,22,0,0
2964,51.6,CASH_OUT,1176,3,0,0,16,0,0
2965,504.26,PAYMENT,2672,4,1,0,10,0,0
2966,114.57,TRANSFER,2290,3,0,1,8,0,0
2967,211.14,PAYMENT,816,2,0,0,20,1,0
2968,83.9,CASH_OUT,2579,4,0,0,9,0,0
2969,24.03,TRANSFER,1328,1,0,0,22,0,0
2970,194.43,DEBIT,1289,4,0,0,1,0,0
